"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"28429"	"PRR13"	-1.53907915789473	5.328723	-4.48634957189053	2.28069915356833e-05	0.000589376823674571	2.47907798257295
"1446"	"UQCRHL"	-1.53446163157895	4.52985291666667	-4.3505346658135	3.79578086870168e-05	0.000798236832467879	2.00462340024591
"1659"	"GUCA2A"	-1.53323952631579	4.85760615476191	-5.58697099746781	2.7875888220731e-07	4.23766439671241e-05	6.61108013944133
"9582"	"MT2A"	-1.52846163157895	4.61844223809524	-4.13568631299996	8.34721844349426e-05	0.00129206784903095	1.27277438389475
"28157"	"SVIL"	-1.52502973684211	6.87660104761905	-6.99070314107389	6.0526479527993e-10	7.29610195722405e-07	12.4045549204741
"23873"	"MGAM2"	-1.52287836842105	4.05799010714286	-3.30956323435554	0.00137750215576666	0.00856625887222763	-1.30093626873036
"20311"	"ATP6V0E1"	-1.51995294736842	4.62033904761905	-3.39453613086374	0.00105113881873482	0.0071117788183992	-1.05541994359987
"10523"	"MIR2909"	-1.51791484210526	4.77884845238095	-3.21947158807778	0.00182602277150147	0.0103809412367766	-1.55604772616233
"28215"	"NEAT1"	-1.51701205263158	5.32653663095238	-4.23878750846067	5.73480932904039e-05	0.00102966883828183	1.62103836635326
"28364"	"LGALS9"	-1.51647357894737	3.99968302380952	-4.24615022284902	5.58201184119406e-05	0.00101055216854213	1.64611819855998
"4684"	"SNORD14A"	-1.51626589473684	7.01880095238095	-2.67754560280869	0.00891710730605022	0.031193822209487	-2.97141817948125
"18614"	"SDHAP1"	-1.515086	5.66264116666667	-3.82952395274241	0.000246497240875815	0.00263077813248165	0.272246693936437
"25047"	"MIR1205"	1.51167084210526	3.69511033333333	5.68787462278819	1.82280778203855e-07	3.24236985390043e-05	7.011481456905
"27940"	"SNORD98"	-1.505673	4.55219436904762	-2.87203251553511	0.00516070909014969	0.0212007311981104	-2.48774312734173
"9963"	"LOC100190986"	-1.50463536842105	5.53079819047619	-4.91153492269649	4.39388833668039e-06	0.000233276486351179	4.01879989854231
"28430"	"PRR13"	-1.50345831578947	5.22789675	-4.27163768273513	5.08280513159422e-05	0.000954565213727943	1.73314947228589
"12247"	"CALR"	-1.49958278947369	4.93852946428571	-3.80097249036771	0.00027200111813711	0.00281734775776202	0.181619888817246
"9482"	"ZG16"	-1.49769884210526	3.82996785714286	-6.53621455078054	4.61389567103811e-09	2.80169202341141e-06	10.4835800802019
"16686"	"UQCR10"	-1.49259463157895	3.52092057142857	-5.07772119658072	2.26303870393265e-06	0.000158143262007642	4.64119030730105
"13975"	"MRPL35"	-1.48656794736842	3.17165513095238	-5.54241466660445	3.35946619742447e-07	4.82214595451039e-05	6.43526534471078
"10838"	"SYNGR2"	-1.48571252631579	5.63856632142857	-3.21790960539387	0.0018348870654104	0.0104090021984268	-1.5604229563741
"12651"	"RPS11"	-1.47961894736842	6.26031639285714	-4.56132159544293	1.71549544815126e-05	0.000492626067263691	2.74473069222551
"21372"	"FBXO9"	-1.47852484210526	7.32010320238095	-2.94719872841563	0.00414927076837613	0.0181753524325006	-2.29338867423469
"28757"	"FRG1-DT"	-1.47492257894737	3.59577552380952	-3.97265745967707	0.000149484076611006	0.00189709329336086	0.733569043572524
"14925"	"IGKC"	-1.474476	3.03310176190476	-4.22957046588967	5.93177856634996e-05	0.00104593799076468	1.58968105148175
"1555"	"WASF2"	-1.46989063157895	5.57868505952381	-4.81787184179973	6.35627675735146e-06	0.000285799386303146	3.67291174508219
"28642"	"EIF3J"	-1.46946315789474	3.44508533333333	-3.87163858737348	0.000213005987693017	0.00239524904447853	0.406780222382517
"28390"	"AMZ2P1"	-1.46836836842105	4.14683601190476	-3.98616505043021	0.000142512723441357	0.00184347783120637	0.777696030553152
"6936"	"MIR623"	-1.466102	3.73681288095238	-3.22089055356288	0.00181800483843959	0.0103535340027352	-1.55207167514263
"28342"	"ERVK13-1"	-1.46355636842105	3.78562595238095	-4.76471428057756	7.82578397616071e-06	0.000317243568224139	3.47823662292512
"7795"	"SNORD114-14"	-1.45214915789474	3.12000421428571	-3.77766773541419	0.000294665187799532	0.00296193616016847	0.107997220583506
"19474"	"SPARCL1"	-1.45194610526316	3.5494226547619	-5.65536192686395	2.09087777291693e-07	3.58487143807116e-05	6.88213147927304
"14855"	"NAT8B"	-1.45147684210526	5.65491236904762	-6.75979342312501	1.70617147948691e-09	1.3813827809057e-06	11.4243305606165
"14415"	"ARPC2"	-1.45086536842105	5.37484795238095	-4.27877522992126	4.95090980259084e-05	0.000942351242117534	1.75758072121063
"9930"	"PLA2G10"	-1.44938826315789	2.75031610714286	-5.85610989723677	8.91901562689377e-08	2.03095740997713e-05	7.68567391456475
"9218"	"ANPEP"	-1.44287710526316	3.62018696428571	-3.90717770616083	0.000188170909786315	0.00219648278235552	0.521093622007442
"27717"	"FLNA"	-1.43881421052631	3.84583345238095	-5.53722287272632	3.43317688100593e-07	4.85761196847961e-05	6.41481945481117
"26289"	"TPM2"	-1.42958994736842	5.81882717857143	-6.0118233309417	4.57124336706517e-08	1.37358794247266e-05	8.3165761283915
"9436"	"LOC100190986"	-1.42648721052631	5.49874830952381	-5.01896954567276	2.8647298955565e-06	0.000182709589203031	4.41991996631348
"24051"	"AGR2"	-1.42415468421053	4.50511154761905	-4.53825975653388	1.87304953160781e-05	0.00051994071140736	2.66273641744441
"9136"	"COX5A"	-1.41722252631579	3.4223788452381	-4.53690940725082	1.88269721099178e-05	0.000521129872827896	2.65794298295366
"11988"	"MBD2"	-1.416624	4.46964045238095	-5.49822267751564	4.04004519090085e-07	5.45162949903644e-05	6.26150527447001
"11146"	"TMIGD1"	-1.41461636842105	3.2220829047619	-4.8255695753128	6.16710733113932e-06	0.000281744008433727	3.70120147273756
"26634"	"FNBP1"	-1.41318757894737	3.1914066547619	-5.68767205818765	1.8243683948251e-07	3.24236985390043e-05	7.01067459494325
"3283"	"ABI1"	-1.41118563157895	4.40020520238095	-5.40656974583326	5.9113830202007e-07	7.03261554652204e-05	5.90314259017548
"10759"	"BPTF"	-1.40620705263158	3.71362995238095	-4.8106786246277	6.53814735641544e-06	0.000289176602424038	3.64649863425987
"2912"	"GHITM"	-1.40611310526316	3.88725707142857	-4.9926309368709	3.18275705979047e-06	0.000192864490689631	4.32115838989925
"997"	"PRDX6"	-1.40529952631579	3.87408239285714	-5.02395469176806	2.8081312815044e-06	0.000180917312112849	4.438643215477
"749"	"NBPF12"	-1.40076315789474	3.55997203571429	-5.01499403683344	2.91066258852239e-06	0.000184386496130044	4.40499565961974
"15926"	"SNORD17"	-1.400458	6.51004670238095	-3.25544031698167	0.00163265229428034	0.00962895497754325	-1.45484381592626
"1968"	"CSDE1"	-1.40016121052632	4.67520079761905	-4.30881000849673	4.43118989956839e-05	0.000881731435862001	1.86066779302234
"13906"	"PCBP1"	-1.39755721052631	4.3919025	-3.93884884016279	0.000168394355336572	0.00204970041650417	0.623564779236444
"8975"	"PPIP5K1"	-1.39723952631579	4.04457876190476	-4.1607532638304	7.62281730348562e-05	0.00121476551795862	1.35693953894607
"27996"	"SCARNA16"	-1.39019178947369	8.47657151190476	-2.77886778344176	0.00672772935867476	0.025666832904591	-2.72293327009431
"3311"	"KIF5B"	-1.38880415789474	3.57727611904762	-4.11735239741311	8.91850201119433e-05	0.00134501891274202	1.21142542777875
"19762"	"YTHDC1"	-1.38728989473684	3.35560541666667	-5.35276998441715	7.38192527503093e-07	8.18102570309227e-05	5.69408404202489
"22149"	"PNISR"	-1.384052	3.44099963095238	-4.97012429489556	3.48161515907514e-06	0.000202957274083126	4.23698171749629
"22342"	"DYNLT1"	-1.38025389473684	3.41550532142857	-4.49556763540132	2.20252093798062e-05	0.000575756751384046	2.51159949163262
"8034"	"MIR4503"	1.37978631578947	2.16131497619048	4.53850210606693	1.87132312582296e-05	0.00051994071140736	2.66359679279686
"8962"	"PPIP5K1"	-1.37600836842105	3.55970154761905	-4.75302705989979	8.19066744791602e-06	0.000321964006444215	3.43559670022362
"16073"	"SERINC3"	-1.37105647368421	4.23891166666667	-3.96102247404476	0.000155749858335323	0.0019483438287123	0.695640321084789
"29088"	"LYPD8"	-1.369028	4.51195053571429	-5.27352353895967	1.0221613261891e-06	9.95584378303832e-05	5.38794822532432
"9750"	"COX4I1"	-1.36091705263158	6.04206169047619	-5.02502909749119	2.79607687477431e-06	0.000180917312112849	4.44267974315883
"13042"	"HNRNPA1P10"	-1.36035805263158	4.9453003452381	-3.59336413162864	0.000549025977709947	0.00453070786305544	-0.462909374338984
"930"	"FCER1G"	-1.35799547368421	3.73763444047619	-4.29227207559515	4.71046948423124e-05	0.000913480066912095	1.80384941435909
"8400"	"SNHG14"	-1.35755157894737	3.38888452380952	-4.57709380507061	1.6152259147725e-05	0.000477854689923312	2.80094810633196
"28999"	"HSPB1"	-1.35672073684211	4.61826430952381	-4.22519665008035	6.02751330451461e-05	0.00105515874046058	1.57481607793002
"28903"	"EIF4H"	-1.35622084210526	4.995926	-3.99371037192697	0.000138755320572755	0.00181196296090236	0.802389032940217
"989"	"PRRC2C"	-1.35523268421053	3.69256394047619	-3.96240059214254	0.000154994771529507	0.00194306778742819	0.700128916023026
"18308"	"GSK3B"	-1.35491663157895	3.13893364285714	-3.9721599946927	0.000149746960716605	0.00189851007568807	0.731945832510592
"20092"	"SLC12A2"	-1.35417657894737	4.4235325	-2.90751024786143	0.00465796111230977	0.0197376881803279	-2.39651710810807
"339"	"NDUFS5"	-1.35103736842105	4.9652973452381	-4.32367813991075	4.19380715038466e-05	0.000852419086556915	1.91186582149734
"15083"	"MIR663B"	1.34606121052632	6.68509708333333	5.46782052032022	4.58509122842688e-07	5.96614526941778e-05	6.14232897278645
"18468"	"CCNL1"	-1.34508278947368	3.21693338095238	-4.58677778627735	1.55650360885579e-05	0.000467705264817729	2.83552138526995
"15551"	"MIR3192"	1.34499378947368	3.49543970238095	4.77247661252821	7.59223118342236e-06	0.000313816723629357	3.50658920828653
"22471"	"SLC44A4"	-1.34448789473684	3.95768628571429	-4.90242090637506	4.55531872497809e-06	0.000236016530715217	3.98498447910133
"23030"	"SLC44A4"	-1.34448789473684	3.95768628571429	-4.90242090637506	4.55531872497809e-06	0.000236016530715217	3.98498447910133
"23298"	"SLC44A4"	-1.34448789473684	3.95768628571429	-4.90242090637506	4.55531872497809e-06	0.000236016530715217	3.98498447910133
"19333"	"UGDH"	-1.33944405263158	2.96633636904762	-5.31610085897353	8.5840057892676e-07	8.80978932182334e-05	5.55215742252295
"1311"	"OR2L3"	1.338598	4.80838678571429	6.00415494207022	4.72490868578468e-08	1.38227815606884e-05	8.28535890446971
"23171"	"SLC44A4"	-1.33760257894737	4.18595646428571	-5.80729228690199	1.09836582066069e-07	2.30317040106454e-05	7.48921804166765
"16082"	"SLPI"	-1.33341710526316	5.07700675	-3.80871103921994	0.000264850295705186	0.00276787076691254	0.206136704772411
"8346"	"IGHM"	-1.33141947368421	3.78981389285714	-4.35845957233211	3.68547738687457e-05	0.000785168677557436	2.0320625710952
"20542"	"PLPP1"	-1.32700994736842	3.15663160714286	-5.1971145176081	1.39611696907998e-06	0.000119684180287571	5.09486909893341
"12452"	"CAPNS1"	-1.324484	3.36639846428571	-4.12417680175574	8.70159429079481e-05	0.00132536438597435	1.23424051945982
"5896"	"LINC00173"	1.32206405263158	3.87743739285714	6.8408958234285	1.18675952725312e-09	1.1182740177965e-06	11.7676822635363
"21813"	"H2BC8"	-1.32195310526316	3.03167588095238	-2.75927181792994	0.0071083437928242	0.0266395452519878	-2.77158850697577
"21112"	"H2BC10"	-1.31817821052632	5.48277767857143	-2.71985020978246	0.0079342560959058	0.028774388755427	-2.86860348444384
"4662"	"EIF4G2"	-1.31493352631579	3.82993932142857	-4.23452982735525	5.82500003790112e-05	0.00103525168356527	1.60654791162032
"19458"	"PLAC8"	-1.30958489473684	4.02245619047619	-6.83597383266524	1.21323319557453e-09	1.1182740177965e-06	11.746814931798
"8553"	"SQOR"	-1.30744178947368	2.9265290952381	-4.82109100073261	6.2764893360572e-06	0.000284954571149625	3.68473936476628
"1783"	"JAK1"	-1.301294	3.99925564285714	-4.69319117020631	1.0333819014571e-05	0.000368191129848525	3.21821478527209
"21897"	"SLC44A4"	-1.2928112631579	3.69582525	-4.762762801518	7.88559086888871e-06	0.000317564947069025	3.47111273068832
"22615"	"SLC44A4"	-1.2928112631579	3.69582525	-4.762762801518	7.88559086888871e-06	0.000317564947069025	3.47111273068832
"22765"	"SLC44A4"	-1.2928112631579	3.69582525	-4.762762801518	7.88559086888871e-06	0.000317564947069025	3.47111273068832
"15677"	"TOP1"	-1.29096052631579	4.56029028571429	-4.38716397301339	3.31129736188138e-05	0.000734508251192973	2.13170614330927
"28406"	"CS"	-1.28885310526316	4.30396196428571	-5.02227988252969	2.82702325638195e-06	0.00018109724583245	4.43235187536428
"28696"	"RNPS1"	-1.28635831578947	4.7677435	-3.68097741071022	0.000409400648750605	0.00371391245226701	-0.194050826835953
"15260"	"SF3B1"	-1.28408978947368	3.69036083333333	-3.9164695983874	0.000182149421432218	0.00215642127801984	0.551099006301274
"13761"	"MIR4263"	-1.28308373684211	2.98998819047619	-3.91420434468168	0.000183600161997102	0.00216831196180289	0.543779574610164
"1510"	"TCEA3"	-1.27476973684211	3.33322316666667	-6.08114802984135	3.38793412974069e-08	1.14823390790177e-05	8.59945692688073
"2799"	"TIMM23B"	-1.27306668421053	3.04214130952381	-3.96899204173035	0.000151431479130017	0.00191403873469323	0.721612119941334
"22104"	"HMGN3"	-1.27215215789474	3.96372010714286	-5.27806438291399	1.00333296943224e-06	9.84651382492983e-05	5.40543078399977
"520"	"SRSF11"	-1.27095057894737	3.12862905952381	-4.40733182944378	3.07065337318383e-05	0.000702514394569773	2.20195618542708
"21423"	"SH3BGRL2"	-1.26342115789474	3.78298728571429	-4.6101885728266	1.42297169453137e-05	0.000443994885494881	2.91927753153066
"13448"	"SNAR-G2"	1.25999421052631	6.39796104761905	2.87676721918818	0.00509084338234568	0.0210124413486607	-2.47562121471797
"533"	"ACADM"	-1.25671368421053	2.72582073809524	-5.19448357070697	1.41113389987808e-06	0.000120264092923235	5.08481510476138
"28419"	"RPL10"	-1.25294210526316	5.75219885714286	-3.90170053764483	0.000191809034633235	0.00222912995711918	0.503429505207391
"2046"	"CTSS"	-1.24798368421052	4.3705343452381	-4.56187221826067	1.71189541095564e-05	0.000492626067263691	2.74669137460422
"14611"	"MIR4429"	1.24695336842105	2.84278544047619	4.87316684512401	5.1135132707551e-06	0.000251304277496396	3.87667315445961
"3988"	"TRIM48"	1.24412942105263	2.29553641666667	3.95132620655964	0.000161163041717462	0.00199296528508226	0.664088908276026
"7416"	"YME1L1"	-1.24147415789474	5.87914753571429	-4.84601240192343	5.69095381438327e-06	0.000267971293744474	3.77645057359903
"17626"	"RAB7A"	-1.24112531578947	3.8716413452381	-4.52158481184374	1.99561649203972e-05	0.000543327437021523	2.60360338872478
"28697"	"RNPS1"	-1.23745305263158	4.68390248809524	-3.66768854944042	0.000428154240218194	0.00381870925502223	-0.235128890238414
"5872"	"MAPKAPK5"	-1.23730410526316	3.19763378571429	-4.55640312969094	1.74798034084669e-05	0.000497542802682213	2.72722297876553
"13996"	"IGKC"	-1.23574357894737	4.60534446428571	-3.59406980255125	0.000547739413093756	0.0045264986315406	-0.46076254507428
"11737"	"DSG2"	-1.23351915789474	3.10264203571429	-4.23755487984877	5.76078079544127e-05	0.00102990750820475	1.61684232659088
"7822"	"MIR494"	1.23108126315789	3.06334625	5.10510918530644	2.02661215543767e-06	0.000149543454416562	4.74479009240364
"13884"	"ACTR2"	-1.2240272631579	5.10571138095238	-4.23834452985747	5.74412986258021e-05	0.00102966883828183	1.61953031618487
"1680"	"RNU5D-1"	1.22194342105263	2.18658317857143	3.67609323997097	0.000416200694825282	0.00375049372145965	-0.209160923557864
"10098"	"CNOT1"	-1.21244847368421	3.85462879761905	-4.08074539936903	0.000101736643666235	0.00148043831899139	1.08946428469734
"27742"	"CD99"	-1.20816421052631	7.67883228571429	-3.03605573047805	0.00319085063068773	0.0151595311055673	-2.05842989985029
"29089"	"RPL31"	-1.20768236842105	5.11920352380952	-2.66556981089453	0.00921477729259409	0.0319285679680504	-3.0002784360122
"3298"	"SVIL"	-1.20707857894737	3.43972796428571	-5.77194944634776	1.27655188122896e-07	2.56604535739176e-05	7.34740250894011
"8166"	"ERH"	-1.20583621052631	3.46727020238095	-5.17007143483131	1.55822713447437e-06	0.000127220297726959	4.99164616658404
"3522"	"PDLIM1"	-1.20396357894737	3.84188873809524	-4.37932769707032	3.4096355796729e-05	0.000745048781490164	2.10446360353464
"23884"	"IL23A"	-1.20306447368421	2.38967495238095	-8.43972873726072	7.91806223361617e-13	5.44850038154886e-09	18.6802909995615
"6686"	"LOC101929974"	1.19945384210526	5.25168638095238	5.29165057652013	9.4900457261016e-07	9.47282064310559e-05	5.45778182824034
"12290"	"FAM32A"	-1.19684994736842	4.1012801547619	-4.74322849070198	8.50929448032326e-06	0.000326342639760502	3.39989259774204
"20999"	"RACK1"	-1.19505578947368	4.51847811904762	-4.14542440908176	8.05826315424522e-05	0.00126480450272905	1.30543200941278
"10051"	"ITFG1"	-1.19079152631579	4.547764	-4.94675173026203	3.82092318354102e-06	0.000216670132355389	4.14977925295048
"591"	"RPL5"	-1.18966152631579	3.23549888095238	-3.91064060077482	0.000185904897448575	0.00218667072071574	0.532270329188793
"10682"	"LUC7L3"	-1.18895894736842	3.2860505952381	-4.56323687414298	1.70300468149587e-05	0.000492626067263691	2.75155130233665
"19105"	"FAM160A1"	-1.18891178947368	3.32824302380952	-4.44158445428319	2.70018207702949e-05	0.000660870628426477	2.32171700568168
"10795"	"OTOP2"	-1.18629547368421	4.07079652380952	-5.15910719739203	1.62907640076084e-06	0.000130446950145539	4.9498722796715
"14956"	"ANKRD36B"	-1.18443894736842	4.08791775	-4.61531988052343	1.395225286329e-05	0.000440115058664841	2.93766881725913
"25790"	"SMC5"	-1.18324642105263	3.05997054761905	-4.72218887303131	9.23471598070342e-06	0.000342871234290144	3.3233683432781
"26503"	"TXN"	-1.18196121052631	3.5581309047619	-3.59409217254683	0.000547698675362241	0.0045264986315406	-0.460694484901716
"19498"	"ADH1C"	-1.18156836842105	5.25091045238095	-3.4314603839516	0.000933346024218506	0.00653660764635008	-0.947275626008057
"12671"	"SNAR-F"	1.17817836842105	6.14463147619048	3.09298302759641	0.00268945906980177	0.0134068177710813	-1.90498409602658
"19897"	"GPBP1"	-1.16706684210526	3.40396716666667	-4.61981823089414	1.37133401165828e-05	0.000434932235449445	2.95380126591387
"5871"	"ALDH2"	-1.16626036842105	4.69846207142857	-4.13513156249998	8.36397595350237e-05	0.00129352843376591	1.27091547695369
"2025"	"RNVU1-19"	1.16415115789474	3.06766902380952	5.15617954429596	1.64852143993303e-06	0.000130935096809362	4.93872538002041
"1117"	"ATP2B4"	-1.15831226315789	4.11549942857143	-5.11721689229778	1.92995642155269e-06	0.000145731709375638	4.79067988447607
"24389"	"RASA4"	1.1570417368421	2.53949404761905	3.77711843424082	0.000295220515731386	0.00296512486975283	0.106265724838483
